Corporation ID,Corp Name,Non-GCE Promote %,ELL %,Special Education %,FRPM_%,Pct American Indian,Pct Asian,Pct Black,Pct Hispanic,Pct Multiracial,Pct Pacific Islander,Pct White,Chronically Absent Percent,AVG_ATT_RATE,Total Enrollment,% Tested ELA,% Tested Math,Corp Per/Student,ELA Proficient %,Math Proficient %,Cluster,sub_cluster
6445,Pike County School Corp,0.0265286209208404,0.0050188205771643,0.2107904642409034,0.5018820577164367,0.0037641154328732,0.0018820577164366,0.0006273525721455,0.020702634880803,0.0244667503136762,0.0,0.9485570890840652,0.116726507034154,0.9327385925959892,1594,0.4366373902132999,0.4366373902132999,11643.229999995498,0.2974137931,0.33620689655,D,3
6460,MSD Boone Township,0.0010214504596526,0.0009661835748792,0.1826086956521739,0.4589371980676328,0.0028985507246376,0.0019323671497584,0.0125603864734299,0.1178743961352657,0.0251207729468599,0.0,0.8396135265700483,0.0920484470924981,0.9394168446457496,1035,0.4038647342995169,0.4038647342995169,10057.780000001,0.495215311,0.47368421052,D,2
6470,Duneland School Corporation,0.0178129783169418,0.0101970273072934,0.1679917041133771,0.2989975803664016,0.0012098167991704,0.0107155202212236,0.0274801244382993,0.1508814379536813,0.0399239543726235,0.0010369858278603,0.7687521603871413,0.1183208542992652,0.9395723663027038,5786,0.4367438645005185,0.4365710335292084,11493.390000029398,0.63632766125,0.66310372129,F,0
6510,East Porter County School Corp,0.008787154041202,0.0104393214441061,0.1591996520226185,0.2200956937799043,0.0008699434536755,0.003479773814702,0.006959547629404,0.0948238364506307,0.0165289256198347,0.0,0.877337973031753,0.0617869892983351,0.9371130851016032,2299,0.491083079599826,0.4915180513266637,8706.350000007298,0.55713020372,0.48849557522,F,3
6520,Porter Township School Corp,0.0137717923765691,0.0109066121336059,0.2017723244717109,0.2460804362644853,0.0,0.0040899795501022,0.0184049079754601,0.1670074982958418,0.0231765507839127,0.0020449897750511,0.7852760736196319,0.0919797814574984,0.95002775749916,1467,0.3878663940013633,0.3878663940013633,9151.84000000299,0.48330404217,0.49736379613,F,2
6530,Union Township School Corp,0.0123597284878477,0.0109170305676855,0.1470160116448326,0.264919941775837,0.0021834061135371,0.0043668122270742,0.0174672489082969,0.1339155749636099,0.0298398835516739,0.0007278020378457,0.8114992721979621,0.0536616408833292,0.9540128934607588,1374,0.4737991266375546,0.4730713245997088,11277.06999999475,0.67588325652,0.66769230769,F,2
6550,Portage Township Schools,0.0339307443478852,0.0346083788706739,0.1863995142683667,0.0,0.0021250758955676,0.0054644808743169,0.1628718882817243,0.2762598664238008,0.0506982392228293,0.0001517911353976,0.5024286581663631,0.1488337791475771,0.935794921692652,6588,0.444140862173649,0.4447480267152398,10757.349999968374,0.31373889268,0.29351535836,B,5
6560,Valparaiso Community Schools,0.0154934427225062,0.0225120322931221,0.1614656109299798,0.3112870672255861,0.0012420431609998,0.0194069243906225,0.0448688091911193,0.1585157584226051,0.0454898307716193,0.0003105107902499,0.7301661232727837,0.0738096863475153,0.9508935074140752,6441,0.4426331315013196,0.4424778761061947,9441.71000002405,0.61381971238,0.61403508771,F,4
6590,MSD Mount Vernon,0.0108674775928303,0.0063076176613294,0.2819019893255701,0.4090247452692867,0.002426006792819,0.002426006792819,0.0242600679281901,0.0276564774381368,0.0412421154779233,0.0,0.9019893255701116,0.0944004803357994,0.9497115068189618,2061,0.4551188743328481,0.4551188743328481,12442.879999996116,0.49253731343,0.54690831556,F,0
6600,MSD North Posey Co Schools,0.0034386996651147,0.0006770480704129,0.1645226811103588,0.3500338524035206,0.0020311442112389,0.0027081922816519,0.0054163845633039,0.0148950575490859,0.0318212593094109,0.0,0.943127962085308,0.0470506969674995,0.9565693257535476,1477,0.4576844955991875,0.4576844955991875,9217.83000000392,0.60059171597,0.62573964497,F,3
