Corporation ID,Corp Name,Non-GCE Promote %,ELL %,Special Education %,FRPM_%,Pct American Indian,Pct Asian,Pct Black,Pct Hispanic,Pct Multiracial,Pct Pacific Islander,Pct White,Chronically Absent Percent,AVG_ATT_RATE,Total Enrollment,% Tested ELA,% Tested Math,Corp Per/Student,ELA Proficient %,Math Proficient %
750,Carroll Consolidated School Corp,0.023322459084812442,0.021174205967276226,0.09913378248315688,0.5004812319538018,0.0019249278152069298,0.0019249278152069298,0.005774783445620789,0.06352261790182868,0.03368623676612127,0.0,0.8931665062560153,0.08325671922333444,0.9511655101271815,1039,0.4523580365736285,0.4523580365736285,9807.590000002603,0.37872340425,0.45319148936
755,Delphi Community School Corp,0.052971699881388105,0.04283604135893648,0.086410635155096,0.5361890694239291,0.0029542097488921715,0.0014771048744460858,0.014032496307237814,0.10044313146233383,0.02880354505169867,0.0,0.8522895125553914,0.04046904129666847,0.9788156472881342,1354,0.4320531757754801,0.43057607090103395,9694.180000003218,0.32136752136,0.29845626072
775,Pioneer Regional School Corp,0.06141926194626871,0.024017467248908297,0.10480349344978165,0.5447598253275109,0.002183406113537118,0.010917030567685589,0.0032751091703056767,0.06222707423580786,0.028384279475982533,0.0,0.8930131004366813,0.09130242448750175,0.9466370114368738,916,0.4432314410480349,0.4432314410480349,10977.75,0.27339901477,0.33004926108
815,Lewis Cass Schools ,0.027614813952997586,0.04176334106728538,0.15622583139984533,0.5413766434648105,0.0,0.013147718484145398,0.009280742459396751,0.08043310131477185,0.04717710750193349,0.0,0.8499613302397525,0.08669271538250098,0.9509390545567818,1293,0.4733178654292343,0.4733178654292343,9695.159999997408,0.31862745098,0.3202614379
875,Logansport Community Sch Corp,0.05669047515693276,0.35221398066981346,0.09844908968307485,0.655428186109238,0.0002247696111485727,0.027197122948977297,0.05034839289728029,0.479208810968757,0.037761294672960216,0.0004495392222971454,0.40481006967857946,0.1182445945674425,0.9341271865249597,4449,0.43537873679478534,0.4349291975724882,9672.669999985976,0.22612287041,0.19431524547
1000,Clarksville Community School Corp,0.0732673203652395,0.046849087893864015,0.18822553897180763,0.5843698175787728,0.0020729684908789387,0.009328358208955223,0.13391376451077944,0.1413764510779436,0.08830845771144279,0.0006218905472636816,0.6241708126036484,0.19702998759997323,0.9126664485030594,4824,0.47491708126036486,0.47388059701492535,7888.780000001083,0.1780881711,0.104111986
1010,Greater Clark County Schools,0.018985174822050536,0.09193102791273697,0.1822425454891874,0.5788320472515956,0.001619510336286558,0.00952653138992093,0.14156425645422502,0.16309421739544633,0.12279698961608078,0.004763265694960465,0.5565399637991807,0.17662447437000353,0.9222790420560905,10497,0.4363151376583786,0.43612460703058015,9651.170000051101,0.37423580786,0.33617300131
1125,Clay Community Schools,0.002282262844584114,0.004132231404958678,0.245017015070491,0.563441905687895,0.001701507049100632,0.001701507049100632,0.003403014098201264,0.030140982012639768,0.03208556149732621,0.0012153621779290229,0.9297520661157025,0.12817142381413651,0.9472058794636858,4114,0.4312105007292173,0.4319397180359747,10390.839999983018,0.50112739571,0.51209904333
1150,Clinton Central School Corporation,0.06166458048759424,0.0196078431372549,0.1394335511982571,0.5010893246187363,0.0,0.006535947712418301,0.0054466230936819175,0.058823529411764705,0.026143790849673203,0.0,0.9030501089324618,0.10950775572499975,0.9337961201612811,918,0.40305010893246185,0.4019607843137255,11303.509999999349,0.46486486486,0.44986449864
1160,Clinton Prairie School Corporation,0.02031143508113741,0.015730337078651686,0.15617977528089888,0.5797752808988764,0.0022471910112359553,0.0,0.0022471910112359553,0.0853932584269663,0.024719101123595506,0.0,0.8853932584269663,0.08533717781666768,0.9500735312510058,890,0.6089887640449438,0.6089887640449438,9375.59000000129,0.41697416974,0.47232472324
1170,Community Schools of Frankfort,0.035062426951342436,0.2918054630246502,0.1525649566955363,0.9956695536309127,0.0006662225183211193,0.003997335109926716,0.0073284477015323115,0.5579613590939374,0.02465023317788141,0.0016655562958027982,0.4033977348434377,0.13821913558668678,0.94324404856581,3002,0.4340439706862092,0.43271152564956694,9594.389999991421,0.29470452801,0.33641262509
1180,Rossville Con School District,0.022630194139761663,0.006322444678609062,0.15384615384615385,0.30242360379346683,0.002107481559536354,0.006322444678609062,0.01053740779768177,0.0410958904109589,0.02528977871443625,0.0,0.9146469968387777,0.06378862979833164,0.9559561609258557,949,0.4773445732349842,0.47839831401475236,9328.5,0.49006622516,0.46696035242
1300,Crawford County Community Sch Corp,0.04890899888268767,0.003861003861003861,0.27335907335907333,0.5583011583011583,0.0,0.0007722007722007722,0.0023166023166023165,0.012355212355212355,0.015444015444015444,0.0,0.9691119691119691,0.16353470600672573,0.9436488312875659,1295,0.41776061776061774,0.416988416988417,11803.009999993565,0.42883548983,0.48703703703
1315,Barr-Reeve Community Schools Inc,0.009708355320128727,0.0,0.1349206349206349,0.29563492063492064,0.0,0.00992063492063492,0.00496031746031746,0.01488095238095238,0.010912698412698412,0.000992063492063492,0.9583333333333334,0.032396036877499645,0.963418688403796,1008,0.49206349206349204,0.49206349206349204,9735.75,0.53427419354,0.68951612903
1375,North Daviess Com Schools,0.009887996207587572,0.018709073900841908,0.1580916744621141,0.49859681945743684,0.0037418147801683817,0.002806361085126286,0.002806361085126286,0.031805425631431246,0.018709073900841908,0.0009354536950420954,0.9391955098222639,0.06690345641666656,0.9467632263738693,1069,0.4677268475210477,0.4667913938260056,11169.259999999367,0.446,0.32464929859
1405,Washington Community Schools,0.05523672691060977,0.17419853225183468,0.26844341444573194,0.5395905755117806,0.002317497103128621,0.004248744689069139,0.06836616454229433,0.23252220934723833,0.028968713789107765,0.0,0.6635766705291618,0.15617049877750036,0.9244040201096371,2589,0.4159907300115875,0.4159907300115875,10817.629999995936,0.24233983286,0.24976787372
1560,Sunman-Dearborn Com Sch Corp,0.0176236339575073,0.004784688995215311,0.17331206804891017,0.20574162679425836,0.0,0.0034556087187666137,0.001594896331738437,0.019138755980861243,0.023657628920786815,0.0,0.9521531100478469,0.08719765577997302,0.9446974676466942,3762,0.43221690590111644,0.4327485380116959,10159.680000005801,0.50553505535,0.51474201474
1600,South Dearborn Community Sch Corp,0.018251552014012976,0.003194888178913738,0.2369542066027689,0.4787007454739084,0.0010649627263045794,0.003194888178913738,0.009584664536741214,0.0154419595314164,0.024494142705005325,0.0005324813631522897,0.9456869009584664,0.10458964515503279,0.9515008852538845,1878,0.43503727369542067,0.43503727369542067,11531.339999992588,0.37086903304,0.38066095471
1620,Lawrenceburg Community School Corp,0.0006402048655569575,0.011049723756906077,0.22053406998158379,0.40607734806629836,0.0009208103130755065,0.009208103130755065,0.01703499079189687,0.03314917127071823,0.06767955801104972,0.0013812154696132596,0.8706261510128913,0.10500693534416439,0.9479148651282201,2172,0.3927255985267035,0.3927255985267035,10381.939999998029,0.41383352872,0.39624853458
1655,Decatur County Community Schools,0.0033878411644343164,0.003264417845484222,0.18879216539717084,0.5092491838955386,0.001088139281828074,0.001632208922742111,0.003808487486398259,0.02176278563656148,0.01958650707290533,0.0,0.9521218715995647,0.10557267347416179,0.950435976201391,1838,0.43035908596300326,0.43035908596300326,10741.979999995776,0.45512010113,0.49051833122
1730,Greensburg Community Schools,0.0049115430597704585,0.02602934216753431,0.19167061050638903,0.5286322763842878,0.001893043066729768,0.00473260766682442,0.00473260766682442,0.04779933743492665,0.035494557501183154,0.000473260766682442,0.9048745858968291,0.09916942375750036,0.9546266747886709,2113,0.412210127780407,0.412210127780407,10460.549999998151,0.40068886337,0.43053960964
1805,DeKalb Co Eastern Com Sch Dist,0.013813410742178433,0.004834810636583401,0.1998388396454472,0.49798549556809024,0.0064464141821112,0.0024174053182917004,0.010475423045930701,0.0410958904109589,0.0128928283642224,0.0,0.9266720386784851,0.09899230666415344,0.9200240273946776,1241,0.4512489927477841,0.4512489927477841,12380.439999998078,0.29642857142,0.35535714285
1820,Garrett-Keyser-Butler Com Sch Corp,0.005844640408097039,0.009656004828002414,0.21726010863005432,0.5063367531683766,0.0024140012070006035,0.003621001810500905,0.006035003017501509,0.057332528666264336,0.036813518406759206,0.006638503319251659,0.8871454435727217,0.10330281773917271,0.9470512042043955,1657,0.4369342184671092,0.4369342184671092,9475.040000002582,0.23756906077,0.30110497237
1835,DeKalb Co Ctl United Sch Dist,0.030534386656568595,0.019284516489659027,0.15902738960313023,0.45081050866405814,0.00027948574622694243,0.0092230296254891,0.005030743432084964,0.05226383454443823,0.023756288429290107,0.004471771939631079,0.9049748462828395,0.11327940064411716,0.9449331599703321,3578,0.42789267747344883,0.4276131917272219,9975.370000004003,0.44284781188,0.40980392156
1875,Delaware Community School Corp,0.009058245445057561,0.005870841487279843,0.1706457925636008,0.5158512720156556,0.005479452054794521,0.005870841487279843,0.016829745596868884,0.03287671232876712,0.05009784735812133,0.0003913894324853229,0.8884540117416829,0.1320548756041647,0.940316704461731,2555,0.45557729941291586,0.45557729941291586,10058.589999995344,0.46993127147,0.5060137457
1885,Wes-Del Community Schools,0.03941189415897698,0.013605442176870748,0.12585034013605442,0.4977324263038549,0.0011337868480725624,0.0022675736961451248,0.0,0.03968253968253968,0.01927437641723356,0.0,0.937641723356009,0.15059944870750727,0.9023874817141704,882,0.4410430839002268,0.4410430839002268,11041.310000001693,0.39588688946,0.42416452442
1895,Liberty-Perry Community Sch Corp,0.022356051117371118,0.0,0.19861231569817867,0.0,0.003469210754553339,0.0,0.009540329575021683,0.02168256721595837,0.047701647875108416,0.0017346053772766695,0.9158716392020815,0.10128105853727117,0.934959333634527,1153,0.4744145706851691,0.4744145706851691,9916.70000000199,0.55393053016,0.62157221206
1900,Cowan Community School Corp,0.022356739381791363,0.007633587786259542,0.14885496183206107,0.5267175572519084,0.0,0.0,0.010178117048346057,0.03816793893129771,0.05216284987277354,0.0,0.8994910941475827,0.09936863707166935,0.9367551570365588,786,0.4758269720101781,0.4758269720101781,8963.729999999085,0.37967914438,0.43850267379
1910,Yorktown Community Schools,0.010308362823859192,0.01084206722081677,0.11853993494759668,0.3679074810263824,0.0007228044813877846,0.029273581496205278,0.037224430791470905,0.033610408384531984,0.06722081676906397,0.0010842067220816769,0.8308637513552584,0.0780108339333309,0.9529789207735753,2767,0.48608601373328514,0.4857246114925913,9587.71999999892,0.46691449814,0.49330357142
1940,Daleville Community Schools,0.01014869188782229,0.005982053838484547,0.11665004985044865,0.5443668993020937,0.0,0.004985044865403789,0.013958125623130608,0.024925224327018942,0.03589232303090728,0.0029910269192422734,0.9172482552342971,0.07627638706833767,0.9496888079971582,1003,0.46859421734795614,0.46859421734795614,10087.109999999511,0.27659574468,0.41063829787
1970,Muncie Community Schools,0.10665729179316578,0.03291384317521781,0.20348499515972895,0.5701839303000968,0.003097773475314618,0.019167473378509197,0.21665053242981608,0.0590513068731849,0.15972894482090996,0.001936108422071636,0.5403678606001936,0.24521418847568718,0.8754488631583355,5165,0.4249757986447241,0.4255566311713456,10427.990000008578,0.21275626423,0.21929026387
2040,Northeast Dubois Co Sch Corp,0.008877800301471025,0.0011792452830188679,0.21933962264150944,0.25825471698113206,0.0011792452830188679,0.0,0.0,0.0330188679245283,0.020047169811320754,0.0,0.9457547169811321,0.04173512903833657,0.9638666802340341,848,0.4033018867924528,0.4044811320754717,12322.949999999766,0.47953216374,0.61516034985
2100,Southeast Dubois Co Sch Corp,0.008912655971478967,0.016813450760608487,0.15372297838270615,0.27301841473178545,0.0,0.0032025620496397116,0.0024019215372297837,0.044035228182546036,0.016813450760608487,0.0008006405124099279,0.932746196957566,0.029026285043332347,0.9710083546725129,1249,0.4355484387510008,0.4363490792634107,10131.41999999525,0.57536764705,0.65137614678
2110,Southwest Dubois Co Sch Corp,0.01279372922250391,0.21256281407035177,0.15326633165829145,0.5105527638190954,0.0,0.005025125628140704,0.007035175879396985,0.35577889447236183,0.019597989949748745,0.0,0.6120603015075377,0.07243064058584595,0.9638217971451578,1990,0.43417085427135677,0.43366834170854274,8993.259999998094,0.41550925925,0.49015063731
2120,Greater Jasper Consolidated Schs,0.0016022021456803695,0.11054216867469879,0.15180722891566265,0.3575301204819277,0.0009036144578313253,0.010240963855421687,0.006626506024096385,0.2069277108433735,0.022289156626506025,0.0,0.7530120481927711,0.04654312713083749,0.9647623581825734,3320,0.43493975903614457,0.4346385542168675,11200.24000000341,0.54293628808,0.56687456687
2155,Fairfield Community Schools,0.006706600892647094,0.09921186833565136,0.12007417709782105,0.2726008344923505,0.0,0.004636068613815485,0.008344923504867872,0.08252202132591563,0.019935095039406582,0.0,0.8845618915159944,0.08144888649500992,0.9561845194984445,2157,0.4937413073713491,0.4937413073713491,9336.830000004036,0.50234741784,0.54460093896
2260,Baugo Community Schools,0.006653153433863136,0.06846240179573512,0.0016835016835016834,0.1829405162738496,0.0,0.008417508417508417,0.01627384960718294,0.14983164983164984,0.07014590347923681,0.0,0.755331088664422,0.1297853698908592,0.9423019476036617,1782,0.4792368125701459,0.478675645342312,9811.849999996104,0.52927400468,0.6611957796
2270,Concord Community Schools,0.04845482686124106,0.29633131618759456,0.12613464447806355,0.6310514372163388,0.0007564296520423601,0.00850983358547655,0.07980332829046899,0.4867624810892587,0.047844175491679276,0.0005673222390317701,0.37575642965204237,0.1766131944632731,0.9376659579075968,5288,0.44799546142208774,0.44742813918305596,9920.970000017312,0.32460953989,0.32079459002
2275,Middlebury Community Schools,0.020975944909481896,0.08020353767870124,0.12163799370002423,0.35740247152895566,0.001696147322510298,0.007996123091834261,0.00848073661255149,0.11969953961715532,0.03271141264841289,0.000726920281075842,0.8286891204264599,0.11633375748251056,0.9476151003971457,4127,0.44729827962200147,0.44729827962200147,9927.339999999222,0.49512459371,0.54496208017
2285,Wa-Nee Community Schools,0.01537932244917512,0.05950297514875744,0.13265663283164159,0.3703185159257963,0.0017500875043752187,0.006300315015750788,0.01750087504375219,0.10150507525376269,0.04060203010150507,0.0007000350017500875,0.831641582079104,0.08849113567751714,0.9497406407522562,2857,0.4592229611480574,0.4602730136506825,10651.930000005863,0.57621951219,0.64562737642
2305,Elkhart Community Schools,0.0805552978121468,0.2159714599341383,0.17371020856201977,0.6454445664105378,0.0013721185510428102,0.011068422978412002,0.1428832784485913,0.4000182949140139,0.08598609586534943,0.00045737285034760336,0.35821441639224294,0.23687718514977155,0.9144085912151139,10932,0.43660812294182216,0.4356019026710575,11376.899999941754,0.22145401215,0.22469550608
2315,Goshen Community Schools,0.051474695131958334,0.30670310239511334,0.14820768365214596,0.6643626426619514,0.0016074586079408454,0.010448480951615496,0.028773509082141133,0.5695225847934415,0.034721105931522264,0.00016074586079408456,0.3547661147725446,0.1763199959101918,0.92541063422397,6221,0.4349782993087928,0.43433531586561647,11484.069999991698,0.32224685883,0.34826054774
2395,Fayette County School Corporation,0.031182303755963606,0.0025477707006369425,0.189171974522293,0.6089171974522293,0.0009554140127388535,0.0031847133757961785,0.008280254777070064,0.019745222929936305,0.03184713375796178,0.0,0.9359872611464968,0.1730215833632541,0.9296806658234538,3140,0.41305732484076435,0.4117834394904459,10266.059999986453,0.35080956052,0.32405259087
2400,New Albany-Floyd Co Con Sch,0.007738587863594459,0.02803163444639719,0.1923550087873462,0.37135325131810193,0.0016695957820738138,0.011599297012302284,0.09147627416520211,0.06898066783831283,0.07680140597539543,0.00140597539543058,0.7479789103690685,0.12684580837849485,0.9363936284900315,11380,0.4413005272407733,0.4413884007029877,9606.909999978028,0.47311827956,0.50348397372
2435,Attica Consolidated School Corp,0.03061548934771574,0.021032504780114723,0.22753346080305928,0.5697896749521989,0.0019120458891013384,0.0038240917782026767,0.0076481835564053535,0.04780114722753346,0.028680688336520075,0.0,0.9101338432122371,0.10344801423916625,0.9342073214617691,523,0.4416826003824092,0.4397705544933078,10972.399999998972,0.26839826839,0.33913043478
2440,Covington Community School Corp,0.02629765801121242,0.01950162513542795,0.19176598049837487,0.43661971830985913,0.0010834236186348862,0.005417118093174431,0.007583965330444204,0.05200433369447454,0.0314192849404117,0.0,0.9024918743228603,0.09175673657666818,0.9455435888533394,923,0.41495124593716143,0.41495124593716143,9931.170000001548,0.42558746736,0.51958224543
2455,Southeast Fountain School Corp,0.013489442698419438,0.03491755577109602,0.1629485935984481,0.5121241513094084,0.0009699321047526673,0.0,0.006789524733268671,0.07662463627546072,0.01842870999030068,0.0009699321047526673,0.8962172647914646,0.09522365961166587,0.9632888341423872,1031,0.451988360814743,0.451988360814743,10566.189999998338,0.30901287553,0.32403433476
2475,Franklin County Community Sch Corp,0.04248502080708125,0.0020130850528434826,0.15349773527931554,0.44690488173125315,0.0005032712632108706,0.003019627579265224,0.0020130850528434826,0.011575239053850024,0.00754906894816306,0.0005032712632108706,0.9748364368394564,0.11082339664916101,0.9402870735474401,1987,0.41217916456970305,0.4116758933064922,10597.300000007028,0.39804639804,0.37652811735
2645,Rochester Community School Corp,0.021601153906334766,0.014072847682119206,0.16225165562913907,0.6266556291390728,0.0008278145695364238,0.0074503311258278145,0.01076158940397351,0.059602649006622516,0.042218543046357616,0.0016556291390728477,0.8774834437086093,0.13285681653333242,0.9341470976820491,1208,0.5587748344370861,0.5587748344370861,12298.639999992673,0.38074074074,0.29185185185
2650,Caston School Corporation,0.04336666445112736,0.01061320754716981,0.14268867924528303,0.6049528301886793,0.0,0.003537735849056604,0.0023584905660377358,0.04363207547169811,0.031839622641509434,0.0,0.9186320754716981,0.12350487625500167,0.9434007068016139,848,0.46226415094339623,0.46226415094339623,10068.229999998826,0.36224489795,0.39795918367
2725,East Gibson School Corporation,0.017877677877680007,0.005979073243647235,0.2571001494768311,0.5814648729446936,0.0,0.0029895366218236174,0.007473841554559043,0.013452914798206279,0.03288490284005979,0.0,0.9431988041853513,0.08796478219833889,0.9444129313282825,669,0.47085201793721976,0.47085201793721976,11318.129999996445,0.35873015873,0.36507936507
2735,North Gibson School Corporation,0.03730182600987094,0.025039123630672927,0.22587376108502868,0.45331246739697445,0.0,0.015127803860198226,0.040166927490871154,0.04434011476264997,0.09650495565988523,0.0020865936358894104,0.801773604590506,0.14397958407912909,0.9369671128805125,1917,0.42462180490349505,0.4241001564945227,11357.659999996897,0.30343980343,0.28905289052
2765,South Gibson School Corporation,0.038844556893059545,0.007936507936507936,0.20168067226890757,0.30438842203548083,0.0018674136321195146,0.006069094304388422,0.0056022408963585435,0.02287581699346405,0.028478057889822595,0.0028011204481792717,0.9323062558356676,0.06760062629582639,0.9599626616298551,2142,0.42296918767507,0.42296918767507,10303.210000002045,0.53090507726,0.57947019867
2815,Eastbrook Community Sch Corp,0.036274943988401136,0.006169031462060457,0.19555829734731647,0.4756323257248612,0.0,0.001850709438618137,0.010487353485502776,0.04565083281924738,0.03454657618753856,0.0024676125848241827,0.904996915484269,0.1046282303516555,0.9391490183460226,1621,0.418877236273905,0.4213448488587292,9582.51999999926,0.44918998527,0.47144948755
2825,Madison-Grant United School Corp,0.046792150538132606,0.015593561368209255,0.1851106639839034,0.3737424547283702,0.005533199195171026,0.0030181086519114686,0.10362173038229376,0.06388329979879276,0.05030181086519115,0.0005030181086519115,0.772635814889336,0.11090335958913675,0.9290986795688214,1988,0.4753521126760563,0.4753521126760563,10779.95999999288,0.23597883597,0.15132275132
2855,Mississinewa Community School Corp,0.029973438029263156,0.006565449322938038,0.19286007386130488,0.6897825194911776,0.0016413623307345096,0.003282724661469019,0.02051702913418137,0.07016823963890029,0.08001641362330734,0.0,0.8243742306114075,0.09962778597667973,0.9407095283036597,2437,0.40049240869922037,0.40049240869922037,10308.21000000205,0.34323770491,0.3606557377
2865,Marion Community Schools,0.10199582058933113,0.04738562091503268,0.14869281045751634,0.7151416122004357,0.0016339869281045752,0.005991285403050109,0.2042483660130719,0.16040305010893247,0.17265795206971676,0.0,0.4550653594771242,0.20571033617328527,0.9011425252496871,3672,0.3897058823529412,0.389161220043573,12750.649999983421,0.21453529,0.19874037788
2920,Bloomfield School District,0.003907203907204383,0.0012077294685990338,0.1316425120772947,0.4867149758454106,0.0,0.0036231884057971015,0.0036231884057971015,0.027777777777777776,0.03140096618357488,0.0036231884057971015,0.9299516908212561,0.09706820044583535,0.9660956388324381,828,0.47946859903381644,0.4806763285024155,9340.450000002016,0.31486146095,0.31909547738
2940,Eastern Greene Schools,0.02980868768942361,0.0,0.1672566371681416,0.48849557522123893,0.002654867256637168,0.0017699115044247787,0.002654867256637168,0.018584070796460177,0.018584070796460177,0.0,0.9557522123893806,0.11898326919334104,0.9374922322610587,1130,0.4557522123893805,0.4557522123893805,10843.569999996364,0.3067961165,0.35922330097
2950,Linton-Stockton School Corporation,0.004553998015286156,0.012987012987012988,0.15079365079365079,0.4357864357864358,0.0007215007215007215,0.0036075036075036075,0.0036075036075036075,0.03823953823953824,0.011544011544011544,0.0,0.9422799422799423,0.10715267095999557,0.939964757042451,1386,0.43001443001443,0.43001443001443,9333.280000000987,0.43288590604,0.47818791946
2960,MSD Shakamak Schools,0.01476387418593463,0.0,0.16939078751857356,0.4769687964338782,0.0,0.0,0.0029717682020802376,0.0237741456166419,0.01634472511144131,0.0,0.9569093610698366,0.10218169055333343,0.9404974242603646,673,0.40564635958395245,0.40564635958395245,10073.82000000027,0.35531135531,0.38095238095
2980,White River Valley School District,0.0020202020202020137,0.011065006915629323,0.1673582295988935,0.5767634854771784,0.0,0.004149377593360996,0.009681881051175657,0.040110650069156296,0.019363762102351315,0.0,0.9266943291839558,0.12350265543667055,0.9347888403198763,723,0.4149377593360996,0.4149377593360996,10122.370000001756,0.35,0.48333333333
3005,Hamilton Southeastern Schools,0.010814968075712778,0.07122400112681347,0.11432461617916334,0.21038546410629608,0.0023005774919010284,0.09967604112869148,0.08962862106202168,0.09150664350438988,0.06394666416263674,0.0008920606601248885,0.6520493919902343,0.05909993604610528,0.9556985459690226,21299,0.44640593455091787,0.4469223907225691,9625.890000097637,0.61232646192,0.64292467696
3025,Hamilton Heights School Corp,0.01928515362775617,0.011986301369863013,0.1558219178082192,0.355736301369863,0.0012842465753424657,0.0012842465753424657,0.0059931506849315065,0.03595890410958904,0.033818493150684935,0.0,0.9216609589041096,0.08731546934166584,0.9481501884692318,2336,0.4464897260273973,0.4456335616438356,9482.46999999901,0.48418024928,0.46109510086
